file_index,source_file,returncode,success,summary_rows,argument_rows,card_rows,stdout_excerpt,stderr_excerpt
75,Gonzaga_only\Emory\RuYo\Emory-RuYo-Neg-3.-Gonzaga-Round-4.docx,0,True,0,6,4,Parse complete. | Doc: Emory-RuYo-Neg-3.-Gonzaga-Round-4.docx | Positions detected: 6 | Cards detected: 4 | Cards with highlighted/underlined read proxy: 4 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
76,Gonzaga_only\Emory\RuYo\Emory-RuYo-Neg-3.-Gonzaga-Round-7.docx,0,True,0,5,0,Parse complete. | Doc: Emory-RuYo-Neg-3.-Gonzaga-Round-7.docx | Positions detected: 5 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
77,Gonzaga_only\Emory\StTa\Emory-StTa-Aff-Gonzaga-Round-2.docx,0,False,0,0,0,Parse complete. | Doc: Emory-StTa-Aff-Gonzaga-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
78,Gonzaga_only\Emory\StTa\Emory-StTa-Aff-Gonzaga-Round-4.docx,0,True,0,2,0,Parse complete. | Doc: Emory-StTa-Aff-Gonzaga-Round-4.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
79,Gonzaga_only\Emory\StTa\Emory-StTa-Aff-Gonzaga-Round-5.docx,0,True,0,2,0,Parse complete. | Doc: Emory-StTa-Aff-Gonzaga-Round-5.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
80,Gonzaga_only\Emory\StTa\Emory-StTa-Aff-Gonzaga-Round-8.docx,0,True,0,2,0,Parse complete. | Doc: Emory-StTa-Aff-Gonzaga-Round-8.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
81,Gonzaga_only\Emory\StTa\Emory-StTa-Neg-Gonzaga-Round-1.docx,0,False,0,0,0,Parse complete. | Doc: Emory-StTa-Neg-Gonzaga-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
82,Gonzaga_only\Emory\StTa\Emory-StTa-Neg-Gonzaga-Round-3.docx,0,False,0,0,0,Parse complete. | Doc: Emory-StTa-Neg-Gonzaga-Round-3.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
83,Gonzaga_only\Emory\StTa\Emory-StTa-Neg-Gonzaga-Round-6.docx,0,True,0,1,0,Parse complete. | Doc: Emory-StTa-Neg-Gonzaga-Round-6.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
84,Gonzaga_only\Emory\StTa\Emory-StTa-Neg-Gonzaga-Round-7.docx,0,False,0,0,0,Parse complete. | Doc: Emory-StTa-Neg-Gonzaga-Round-7.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
85,Gonzaga_only\Emory\WaKi\Emory-WaKi-Aff-Gonzaga-University-Jesuit-Debates-Round-2.docx,0,True,0,4,0,Parse complete. | Doc: Emory-WaKi-Aff-Gonzaga-University-Jesuit-Debates-Round-2.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
86,Gonzaga_only\Emory\WaKi\Emory-WaKi-Aff-Gonzaga-University-Jesuit-Debates-Round-4.docx,0,True,0,4,0,Parse complete. | Doc: Emory-WaKi-Aff-Gonzaga-University-Jesuit-Debates-Round-4.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
87,Gonzaga_only\Emory\WaKi\Emory-WaKi-Aff-Gonzaga-University-Jesuit-Debates-Round-6.docx,0,True,0,4,0,Parse complete. | Doc: Emory-WaKi-Aff-Gonzaga-University-Jesuit-Debates-Round-6.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
88,Gonzaga_only\Emory\WaKi\Emory-WaKi-Aff-Gonzaga-University-Jesuit-Debates-Round-8.docx,0,True,0,4,0,Parse complete. | Doc: Emory-WaKi-Aff-Gonzaga-University-Jesuit-Debates-Round-8.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
89,Gonzaga_only\Emory\WaKi\Emory-WaKi-Neg-Gonzaga-University-Jesuit-Debates-Round-1.docx,0,False,0,0,0,Parse complete. | Doc: Emory-WaKi-Neg-Gonzaga-University-Jesuit-Debates-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
90,Gonzaga_only\Emory\WaKi\Emory-WaKi-Neg-Gonzaga-University-Jesuit-Debates-Round-3.docx,0,False,0,0,0,Parse complete. | Doc: Emory-WaKi-Neg-Gonzaga-University-Jesuit-Debates-Round-3.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
91,Gonzaga_only\Emory\WaKi\Emory-WaKi-Neg-Gonzaga-University-Jesuit-Debates-Round-5.docx,0,True,0,4,0,Parse complete. | Doc: Emory-WaKi-Neg-Gonzaga-University-Jesuit-Debates-Round-5.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
92,Gonzaga_only\Emory\WaKi\Emory-WaKi-Neg-Gonzaga-University-Jesuit-Debates-Round-7.docx,0,True,0,2,2,Parse complete. | Doc: Emory-WaKi-Neg-Gonzaga-University-Jesuit-Debates-Round-7.docx | Positions detected: 2 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
93,Gonzaga_only\Emory\WoTa\Emory-WoTa-Aff-Gonzaga-University-Jesuit-Debates-Round-2.docx,0,True,0,4,0,Parse complete. | Doc: Emory-WoTa-Aff-Gonzaga-University-Jesuit-Debates-Round-2.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
94,Gonzaga_only\Emory\WoTa\Emory-WoTa-Aff-Gonzaga-University-Jesuit-Debates-Round-4.docx,0,True,0,4,0,Parse complete. | Doc: Emory-WoTa-Aff-Gonzaga-University-Jesuit-Debates-Round-4.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
95,Gonzaga_only\Emory\WoTa\Emory-WoTa-Aff-Gonzaga-University-Jesuit-Debates-Round-5.docx,0,True,0,4,0,Parse complete. | Doc: Emory-WoTa-Aff-Gonzaga-University-Jesuit-Debates-Round-5.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
96,Gonzaga_only\Emory\WoTa\Emory-WoTa-Neg-Gonzaga-University-Jesuit-Debates-Round-1.docx,0,True,0,5,0,Parse complete. | Doc: Emory-WoTa-Neg-Gonzaga-University-Jesuit-Debates-Round-1.docx | Positions detected: 5 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
97,Gonzaga_only\Emory\WoTa\Emory-WoTa-Neg-Gonzaga-University-Jesuit-Debates-Round-3.docx,0,True,0,3,0,Parse complete. | Doc: Emory-WoTa-Neg-Gonzaga-University-Jesuit-Debates-Round-3.docx | Positions detected: 3 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
98,Gonzaga_only\Emory\WoTa\Emory-WoTa-Neg-Gonzaga-University-Jesuit-Debates-Round-6.docx,0,True,0,3,0,Parse complete. | Doc: Emory-WoTa-Neg-Gonzaga-University-Jesuit-Debates-Round-6.docx | Positions detected: 3 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
99,Gonzaga_only\Emory\ZhCo\Emory-ZhCo-Aff-Gonzaga-Round-2.docx,0,True,0,2,0,Parse complete. | Doc: Emory-ZhCo-Aff-Gonzaga-Round-2.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
100,Gonzaga_only\Emory\ZhCo\Emory-ZhCo-Neg-Gonzaga-Round-1.docx,0,True,0,1,1,Parse complete. | Doc: Emory-ZhCo-Neg-Gonzaga-Round-1.docx | Positions detected: 1 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
101,Gonzaga_only\Emory\ZhCo\Emory-ZhCo-Neg-Gonzaga-Round-3.docx,0,True,0,1,0,Parse complete. | Doc: Emory-ZhCo-Neg-Gonzaga-Round-3.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
102,Gonzaga_only\Emory\ZhCo\Emory-ZhCo-Neg-Gonzaga-Round-6.docx,0,True,0,1,0,Parse complete. | Doc: Emory-ZhCo-Neg-Gonzaga-Round-6.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
103,Gonzaga_only\GeorgeMason\WrWi\GeorgeMason-WrWi-Aff-4---Gonzaga-Round-3.docx,0,True,0,3,1,Parse complete. | Doc: GeorgeMason-WrWi-Aff-4---Gonzaga-Round-3.docx | Positions detected: 3 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
104,Gonzaga_only\GeorgeMason\WrWi\GeorgeMason-WrWi-Aff-4---Gonzaga-Round-5.docx,0,True,0,2,14,Parse complete. | Doc: GeorgeMason-WrWi-Aff-4---Gonzaga-Round-5.docx | Positions detected: 2 | Cards detected: 14 | Cards with highlighted/underlined read proxy: 14 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
105,Gonzaga_only\GeorgeMason\WrWi\GeorgeMason-WrWi-Aff-4---Gonzaga-Round-8.docx,0,True,0,4,9,Parse complete. | Doc: GeorgeMason-WrWi-Aff-4---Gonzaga-Round-8.docx | Positions detected: 4 | Cards detected: 9 | Cards with highlighted/underlined read proxy: 9 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
106,Gonzaga_only\GeorgeMason\WrWi\GeorgeMason-WrWi-Neg-4---Gonzaga-Round-2.docx,0,True,0,9,2,Parse complete. | Doc: GeorgeMason-WrWi-Neg-4---Gonzaga-Round-2.docx | Positions detected: 9 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
107,Gonzaga_only\GeorgeMason\WrWi\GeorgeMason-WrWi-Neg-4---Gonzaga-Round-4.docx,0,True,0,6,7,Parse complete. | Doc: GeorgeMason-WrWi-Neg-4---Gonzaga-Round-4.docx | Positions detected: 6 | Cards detected: 7 | Cards with highlighted/underlined read proxy: 7 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
108,Gonzaga_only\GeorgeMason\WrWi\GeorgeMason-WrWi-Neg-4---Gonzaga-Round-6.docx,0,True,0,5,2,Parse complete. | Doc: GeorgeMason-WrWi-Neg-4---Gonzaga-Round-6.docx | Positions detected: 5 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
109,Gonzaga_only\GeorgeMason\WrWi\GeorgeMason-WrWi-Neg-4---Gonzaga-Round-7.docx,0,True,0,6,19,Parse complete. | Doc: GeorgeMason-WrWi-Neg-4---Gonzaga-Round-7.docx | Positions detected: 6 | Cards detected: 19 | Cards with highlighted/underlined read proxy: 19 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
110,Gonzaga_only\Georgetown\AgCo\Georgetown-AgCo-Aff-04---Gonzaga-Round-1.docx,0,True,1,1,0,Parse complete. | Doc: Georgetown-AgCo-Aff-04---Gonzaga-Round-1.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
111,Gonzaga_only\Georgetown\AgCo\Georgetown-AgCo-Aff-04---Gonzaga-Round-4.docx,0,True,1,4,0,Parse complete. | Doc: Georgetown-AgCo-Aff-04---Gonzaga-Round-4.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
112,Gonzaga_only\Georgetown\AgCo\Georgetown-AgCo-Aff-04---Gonzaga-Round-6.docx,0,True,1,1,0,Parse complete. | Doc: Georgetown-AgCo-Aff-04---Gonzaga-Round-6.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
113,Gonzaga_only\Georgetown\AgCo\Georgetown-AgCo-Aff-04---Gonzaga-Round-8.docx,0,True,1,4,0,Parse complete. | Doc: Georgetown-AgCo-Aff-04---Gonzaga-Round-8.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
114,Gonzaga_only\Georgetown\AgCo\Georgetown-AgCo-Neg-04---Gonzaga-Round-2.docx,0,True,1,12,2,Parse complete. | Doc: Georgetown-AgCo-Neg-04---Gonzaga-Round-2.docx | Positions detected: 12 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
115,Gonzaga_only\Georgetown\AgCo\Georgetown-AgCo-Neg-04---Gonzaga-Round-3.docx,0,True,1,14,2,Parse complete. | Doc: Georgetown-AgCo-Neg-04---Gonzaga-Round-3.docx | Positions detected: 14 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
116,Gonzaga_only\Georgetown\AgCo\Georgetown-AgCo-Neg-04---Gonzaga-Round-5.docx,0,True,1,6,1,Parse complete. | Doc: Georgetown-AgCo-Neg-04---Gonzaga-Round-5.docx | Positions detected: 6 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
117,Gonzaga_only\Georgetown\AgCo\Georgetown-AgCo-Neg-04---Gonzaga-Round-7.docx,0,True,1,13,0,Parse complete. | Doc: Georgetown-AgCo-Neg-04---Gonzaga-Round-7.docx | Positions detected: 13 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
118,Gonzaga_only\Georgetown\LaNa\Georgetown-LaNa-Aff-03---Gonzaga-Round-2.docx,0,True,0,2,0,Parse complete. | Doc: Georgetown-LaNa-Aff-03---Gonzaga-Round-2.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
119,Gonzaga_only\Georgetown\LaNa\Georgetown-LaNa-Aff-03---Gonzaga-Round-4.docx,0,True,0,1,0,Parse complete. | Doc: Georgetown-LaNa-Aff-03---Gonzaga-Round-4.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
120,Gonzaga_only\Georgetown\LaNa\Georgetown-LaNa-Aff-03---Gonzaga-Round-5.docx,0,True,0,3,0,Parse complete. | Doc: Georgetown-LaNa-Aff-03---Gonzaga-Round-5.docx | Positions detected: 3 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
121,Gonzaga_only\Georgetown\LaNa\Georgetown-LaNa-Aff-03---Gonzaga-Round-7.docx,0,True,0,2,1,Parse complete. | Doc: Georgetown-LaNa-Aff-03---Gonzaga-Round-7.docx | Positions detected: 2 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
122,Gonzaga_only\Georgetown\LaNa\Georgetown-LaNa-Neg-03---Gonzaga-Round-1.docx,0,True,0,8,0,Parse complete. | Doc: Georgetown-LaNa-Neg-03---Gonzaga-Round-1.docx | Positions detected: 8 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
123,Gonzaga_only\Georgetown\LaNa\Georgetown-LaNa-Neg-03---Gonzaga-Round-3.docx,0,True,0,9,3,Parse complete. | Doc: Georgetown-LaNa-Neg-03---Gonzaga-Round-3.docx | Positions detected: 9 | Cards detected: 3 | Cards with highlighted/underlined read proxy: 3 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
124,Gonzaga_only\Georgetown\LaNa\Georgetown-LaNa-Neg-03---Gonzaga-Round-6.docx,0,True,0,8,0,Parse complete. | Doc: Georgetown-LaNa-Neg-03---Gonzaga-Round-6.docx | Positions detected: 8 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
125,Gonzaga_only\Georgetown\LaNa\Georgetown-LaNa-Neg-03---Gonzaga-Round-8.docx,0,True,0,10,0,Parse complete. | Doc: Georgetown-LaNa-Neg-03---Gonzaga-Round-8.docx | Positions detected: 10 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
126,Gonzaga_only\Georgetown\PeTa\Georgetown-PeTa-Aff-01---Jesuit-Debates-@-Gonzaga-University-Round-1.docx,0,False,0,0,0,Parse complete. | Doc: Georgetown-PeTa-Aff-01---Jesuit-Debates-@-Gonzaga-University-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
127,Gonzaga_only\Georgetown\PeTa\Georgetown-PeTa-Aff-01---Jesuit-Debates-@-Gonzaga-University-Round-4.docx,0,False,0,0,0,Parse complete. | Doc: Georgetown-PeTa-Aff-01---Jesuit-Debates-@-Gonzaga-University-Round-4.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
128,Gonzaga_only\Georgetown\PeTa\Georgetown-PeTa-Aff-01---Jesuit-Debates-@-Gonzaga-University-Round-6.docx,0,False,0,0,0,Parse complete. | Doc: Georgetown-PeTa-Aff-01---Jesuit-Debates-@-Gonzaga-University-Round-6.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
129,Gonzaga_only\Georgetown\PeTa\Georgetown-PeTa-Aff-01---Jesuit-Debates-@-Gonzaga-University-Round-8.docx,0,False,0,0,0,Parse complete. | Doc: Georgetown-PeTa-Aff-01---Jesuit-Debates-@-Gonzaga-University-Round-8.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
130,Gonzaga_only\Georgia\KaCh\Georgia-KaCh-Aff-3---Gonzaga-Round-2.docx,0,False,0,0,0,Parse complete. | Doc: Georgia-KaCh-Aff-3---Gonzaga-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
131,Gonzaga_only\Georgia\KaCh\Georgia-KaCh-Neg-3---Gonzaga-Round-1.docx,0,True,0,2,1,Parse complete. | Doc: Georgia-KaCh-Neg-3---Gonzaga-Round-1.docx | Positions detected: 2 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
132,Gonzaga_only\Georgia\KaCh\Georgia-KaCh-Neg-3---Gonzaga-Round-3.docx,0,False,0,0,0,Parse complete. | Doc: Georgia-KaCh-Neg-3---Gonzaga-Round-3.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
133,Gonzaga_only\Georgia\KaCh\Georgia-KaCh-Neg-3---Gonzaga-Round-6.docx,0,False,0,0,0,Parse complete. | Doc: Georgia-KaCh-Neg-3---Gonzaga-Round-6.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
134,Gonzaga_only\Georgia\KaCh\Georgia-KaCh-Neg-3---Gonzaga-Round-8.docx,0,True,0,2,1,Parse complete. | Doc: Georgia-KaCh-Neg-3---Gonzaga-Round-8.docx | Positions detected: 2 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
135,Gonzaga_only\Gonzaga\WeRo\Gonzaga-WeRo-Aff-Gonzaga!-Round-1.docx,0,True,0,3,0,Parse complete. | Doc: Gonzaga-WeRo-Aff-Gonzaga!-Round-1.docx | Positions detected: 3 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
136,Gonzaga_only\Gonzaga\WeRo\Gonzaga-WeRo-Neg-Gonzaga!-Round-2.docx,0,True,0,2,1,Parse complete. | Doc: Gonzaga-WeRo-Neg-Gonzaga!-Round-2.docx | Positions detected: 2 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
137,Gonzaga_only\Gonzaga\WeRo\Gonzaga-WeRo-Neg-Gonzaga!-Round-4.docx,0,True,0,3,6,Parse complete. | Doc: Gonzaga-WeRo-Neg-Gonzaga!-Round-4.docx | Positions detected: 3 | Cards detected: 6 | Cards with highlighted/underlined read proxy: 6 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
138,Gonzaga_only\Gonzaga\WeRo\Gonzaga-WeRo-Neg-Gonzaga!-Round-6.docx,0,False,0,0,0,Parse complete. | Doc: Gonzaga-WeRo-Neg-Gonzaga!-Round-6.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
139,Gonzaga_only\Harvard\AoBo\Harvard-AoBo-Aff-2.-Gonzaga-Round-2.docx,0,True,1,3,28,Parse complete. | Doc: Harvard-AoBo-Aff-2.-Gonzaga-Round-2.docx | Positions detected: 3 | Cards detected: 28 | Cards with highlighted/underlined read proxy: 28 | ,
140,Gonzaga_only\Harvard\AoBo\Harvard-AoBo-Aff-2.-Gonzaga-Round-4.docx,0,True,1,0,0,Parse complete. | Doc: Harvard-AoBo-Aff-2.-Gonzaga-Round-4.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
141,Gonzaga_only\Harvard\AoBo\Harvard-AoBo-Aff-2.-Gonzaga-Round-6.docx,0,True,1,2,14,Parse complete. | Doc: Harvard-AoBo-Aff-2.-Gonzaga-Round-6.docx | Positions detected: 2 | Cards detected: 14 | Cards with highlighted/underlined read proxy: 14 | ,
142,Gonzaga_only\Harvard\AoBo\Harvard-AoBo-Aff-2.-Gonzaga-Round-7.docx,0,True,1,0,0,Parse complete. | Doc: Harvard-AoBo-Aff-2.-Gonzaga-Round-7.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
143,Gonzaga_only\Harvard\AoBo\Harvard-AoBo-Neg-2.-Gonzaga-Round-1.docx,0,True,1,3,10,Parse complete. | Doc: Harvard-AoBo-Neg-2.-Gonzaga-Round-1.docx | Positions detected: 3 | Cards detected: 10 | Cards with highlighted/underlined read proxy: 10 | ,
144,Gonzaga_only\Harvard\AoBo\Harvard-AoBo-Neg-2.-Gonzaga-Round-3.docx,0,True,1,1,4,Parse complete. | Doc: Harvard-AoBo-Neg-2.-Gonzaga-Round-3.docx | Positions detected: 1 | Cards detected: 4 | Cards with highlighted/underlined read proxy: 4 | ,
145,Gonzaga_only\Harvard\AoBo\Harvard-AoBo-Neg-2.-Gonzaga-Round-5.docx,0,True,1,1,9,Parse complete. | Doc: Harvard-AoBo-Neg-2.-Gonzaga-Round-5.docx | Positions detected: 1 | Cards detected: 9 | Cards with highlighted/underlined read proxy: 9 | ,
146,Gonzaga_only\Harvard\AoBo\Harvard-AoBo-Neg-2.-Gonzaga-Round-8.docx,0,True,1,3,10,Parse complete. | Doc: Harvard-AoBo-Neg-2.-Gonzaga-Round-8.docx | Positions detected: 3 | Cards detected: 10 | Cards with highlighted/underlined read proxy: 10 | ,
147,Gonzaga_only\Harvard\SyLo\Harvard-SyLo-Aff-Gonzaga-University-Jesuit-Debates-Round-1.docx,0,True,0,3,28,Parse complete. | Doc: Harvard-SyLo-Aff-Gonzaga-University-Jesuit-Debates-Round-1.docx | Positions detected: 3 | Cards detected: 28 | Cards with highlighted/underlined read proxy: 27 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
148,Gonzaga_only\Harvard\SyLo\Harvard-SyLo-Aff-Gonzaga-University-Jesuit-Debates-Round-3.docx,0,True,0,3,28,Parse complete. | Doc: Harvard-SyLo-Aff-Gonzaga-University-Jesuit-Debates-Round-3.docx | Positions detected: 3 | Cards detected: 28 | Cards with highlighted/underlined read proxy: 28 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
149,Gonzaga_only\Harvard\SyLo\Harvard-SyLo-Aff-Gonzaga-University-Jesuit-Debates-Round-6.docx,0,True,0,3,28,Parse complete. | Doc: Harvard-SyLo-Aff-Gonzaga-University-Jesuit-Debates-Round-6.docx | Positions detected: 3 | Cards detected: 28 | Cards with highlighted/underlined read proxy: 28 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
150,Gonzaga_only\Harvard\SyLo\Harvard-SyLo-Aff-Gonzaga-University-Jesuit-Debates-Round-7.docx,0,True,0,3,28,Parse complete. | Doc: Harvard-SyLo-Aff-Gonzaga-University-Jesuit-Debates-Round-7.docx | Positions detected: 3 | Cards detected: 28 | Cards with highlighted/underlined read proxy: 28 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
151,Gonzaga_only\Harvard\SyLo\Harvard-SyLo-Neg-Gonzaga-University-Jesuit-Debates-Round-2.docx,0,True,0,7,11,Parse complete. | Doc: Harvard-SyLo-Neg-Gonzaga-University-Jesuit-Debates-Round-2.docx | Positions detected: 7 | Cards detected: 11 | Cards with highlighted/underlined read proxy: 11 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
152,Gonzaga_only\Harvard\SyLo\Harvard-SyLo-Neg-Gonzaga-University-Jesuit-Debates-Round-5.docx,0,True,0,7,12,Parse complete. | Doc: Harvard-SyLo-Neg-Gonzaga-University-Jesuit-Debates-Round-5.docx | Positions detected: 7 | Cards detected: 12 | Cards with highlighted/underlined read proxy: 12 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
153,Gonzaga_only\Harvard\SyLo\Harvard-SyLo-Neg-Gonzaga-University-Jesuit-Debates-Round-8.docx,0,True,0,2,6,Parse complete. | Doc: Harvard-SyLo-Neg-Gonzaga-University-Jesuit-Debates-Round-8.docx | Positions detected: 2 | Cards detected: 6 | Cards with highlighted/underlined read proxy: 6 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
